#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
orc_holding_population_30;This Settlement has around 30,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_35;This Settlement has around 35,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_40;This Settlement has around 40,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_45;This Settlement has around 45,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_50;This Settlement has around 50,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_55;This Settlement has around 55,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_60;This Settlement has around 60,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_65;This Settlement has around 65,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_70;This Settlement has around 70,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_75;This Settlement has around 75,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_80;This Settlement has around 80,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_85;This Settlement has around 85,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_90;This Settlement has around 90,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_95;This Settlement has around 95,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_100;This Settlement has around 100,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_105;This Settlement has around 105,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_110;This Settlement has around 110,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_115;This Settlement has around 115,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_120;This Settlement has around 120,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_125;This Settlement has around 125,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_130;This Settlement has around 130,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_135;This Settlement has around 135,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_140;This Settlement has around 140,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_145;This Settlement has around 145,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_150;This Settlement has around 150,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_155;This Settlement has around 155,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_160;This Settlement has around 160,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_165;This Settlement has around 165,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_170;This Settlement has around 170,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_175;This Settlement has around 175,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_180;This Settlement has around 180,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_185;This Settlement has around 185,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_190;This Settlement has around 190,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_195;This Settlement has around 195,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_200;This Settlement has around 200,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_205;This Settlement has around 205,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_210;This Settlement has around 210,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_215;This Settlement has around 215,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_220;This Settlement has around 220,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_225;This Settlement has around 225,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_230;This Settlement has around 230,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_235;This Settlement has around 235,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_240;This Settlement has around 240,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_245;This Settlement has around 245,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_250;This Settlement has around 250,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_255;This Settlement has around 255,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_260;This Settlement has around 260,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_265;This Settlement has around 265,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_270;This Settlement has around 270,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_275;This Settlement has around 275,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_280;This Settlement has around 280,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_285;This Settlement has around 285,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_290;This Settlement has around 290,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_295;This Settlement has around 295,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_300;This Settlement has around 300,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_305;This Settlement has around 305,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_310;This Settlement has around 310,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_315;This Settlement has around 315,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
orc_holding_population_320;This Settlement has around 320,000 Inhabitants\n - Upper Class: [This.orc_holding_total_elite_pop.GetValue]000.\n - Lower Class: [This.orc_holding_total_lower_pop.GetValue]000.;;;;;;;;;;;;;x
