#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
k_boukellarion;Boukellarion;;;;;;;;;;;;;x
k_samos;Samou;;;;;;;;;;;;;x
k_thracesia;Thrakesion;;;;;;;;;;;;;x
k_opsikon;Opsikion;;;;;;;;;;;;;x
k_optimatoi;Optimàton;;;;;;;;;;;;;x
k_cibyrrhaeot;Kibyrrhaioton;;;;;;;;;;;;;x
k_charsianon;Kharsianoù;;;;;;;;;;;;;x
k_cappadocia;Kappadokias;;;;;;;;;;;;;x
k_coloneia;Koloneias;;;;;;;;;;;;;x
k_sebasteia;Sebasteias;;;;;;;;;;;;;x
k_lykandos;Lykàndou;;;;;;;;;;;;;x
k_anatolia;Anatolikon;;;;;;;;;;;;;x
k_melitene;Melitene;;;;;;;;;;;;;x
k_cyprus;Kyprou;;;;;;;;;;;;;x
k_trebizond;Chaldia;;;;;;;;;;;;;x
k_cherson;Chersõnos;;;;;;;;;;;;;x
k_armeniacon;Armeniakon;;;;;;;;;;;;;x
k_armenia_minor;Kilikía;;;;;;;;;;;;;x
k_seleukeia;Seleukeia;;;;;;;;;;;;;x
k_turnovo;Tarnovo;;;;;;;;;;;;;x
k_karvuna;Karvuna;;;;;;;;;;;;;x
k_adrianopolis;Plovdiv;;;;;;;;;;;;;x
k_vidin;Vidin;;;;;;;;;;;;;x
k_ohrid;Ohrid;;;;;;;;;;;;;x
k_rashka;Raška;;;;;;;;;;;;;x
k_macva;Macva;;;;;;;;;;;;;x
k_hum;Zahumlje;;;;;;;;;;;;;x
k_dioclea;Zeta;;;;;;;;;;;;;x
k_ragusa;Dubrovnik;;;;;;;;;;;;;x
k_abydos_theme;Aigaiou Pelàgous;;;;;;;;;;;;;x
k_thrace_theme;Thrakes;;;;;;;;;;;;;x
k_strymon_theme;Strymonos;;;;;;;;;;;;;x
k_thessalonika_theme;Thessalonikes;;;;;;;;;;;;;x
k_neopatras_theme;Megále Vlachía;;;;;;;;;;;;;x
k_dyrrachion_theme;Dyrráchiou;;;;;;;;;;;;;x
k_epirus_theme;Nikopoleos;;;;;;;;;;;;;x
k_cephalonia_theme;Kephallenias;;;;;;;;;;;;;x
k_athens_theme;Helládos;;;;;;;;;;;;;x
k_achaia_theme;Peloponnesou;;;;;;;;;;;;;x
k_krete_theme;Kretes;;;;;;;;;;;;;x
k_paphlagonia_theme;Paphlagonias;;;;;;;;;;;;;x
k_boukellarion_theme;Boukellarion;;;;;;;;;;;;;x
k_samos_theme;Samou;;;;;;;;;;;;;x
k_thracesia_theme;Thrakesion;;;;;;;;;;;;;x
k_opsikon_theme;Opsikion;;;;;;;;;;;;;x
k_optimatoi_theme;Optimàton;;;;;;;;;;;;;x
k_cibyrrhaeot_theme;Kibyrrhaioton;;;;;;;;;;;;;x
k_charsianon_theme;Kharsianoù;;;;;;;;;;;;;x
k_cappadocia_theme;Kappadokias;;;;;;;;;;;;;x
k_coloneia_theme;Koloneias;;;;;;;;;;;;;x
k_sebasteia_theme;Sebasteias;;;;;;;;;;;;;x
k_lykandos_theme;Lykàndou;;;;;;;;;;;;;x
k_anatolia_theme;Anatolikon;;;;;;;;;;;;;x
k_melitene_theme;Melitene;;;;;;;;;;;;;x
k_cyprus_theme;Kyprou;;;;;;;;;;;;;x
k_trebizond_theme;Chaldia;;;;;;;;;;;;;x
k_cherson_theme;Chersõnos;;;;;;;;;;;;;x
k_armeniacon_theme;Armeniakon;;;;;;;;;;;;;x
k_armenia_minor_theme;Kilikía;;;;;;;;;;;;;x
k_seleukeia_theme;Seleukeia;;;;;;;;;;;;;x
k_turnovo_theme;Tarnovo;;;;;;;;;;;;;x
k_karvuna_theme;Karvuna;;;;;;;;;;;;;x
k_adrianopolis_theme;Plovdiv;;;;;;;;;;;;;x
k_vidin_theme;Vidin;;;;;;;;;;;;;x
k_ohrid_theme;Ohrid;;;;;;;;;;;;;x
k_rashka_theme;Raška;;;;;;;;;;;;;x
k_macva_theme;Macva;;;;;;;;;;;;;x
k_hum_theme;Zahumlje;;;;;;;;;;;;;x
k_dioclea_theme;Zeta;;;;;;;;;;;;;x
k_ragusa_theme;Dubrovnik;;;;;;;;;;;;;x
k_excubitor;Excubitor;;;;;;;;;;;;;x
k_vigla;Vigla;;;;;;;;;;;;;x
k_hikanatoi;Hikanatoi;;;;;;;;;;;;;x
k_regular_tagma_1;Imperial Tagma;;;;;;;;;;;;;x
k_regular_tagma_2;Imperial Tagma;;;;;;;;;;;;;x
k_varangian_guard;Varangian Guard;;;;;;;;;;;;;x
Strategos;Strategos;;;;;;;;;;;;;x
Eugeneios;Eugeneios;;;;;;;;;;;;;x
Eugeneia;Eugeneia;;;;;;;;;;;;;x
Sekreton;Sekreton;;;;;;;;;;;;;x
Domestikos;Domestikos;;;;;;;;;;;;;x
Excubitores;Excubitores;;;;;;;;;;;;;x
Archontes;Archontes;;;;;;;;;;;;;x
Arithmos;Arithmos;;;;;;;;;;;;;x
Hikanatoi;Hikanatoi;;;;;;;;;;;;;x
Armeniakon;Armeniakon;;;;;;;;;;;;;x
Anatolikon;Anatolikon;;;;;;;;;;;;;x
