#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,;;;;;;;;;;;;;;;
########################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#HRE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#######################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_chur_adj;Churische;;;;;;;;;;;;;x
d_augsburg;Augsburg;;;;;;;;;;;;;x
d_augsburg_adj;Augsburgische;;;;;;;;;;;;;x
#Frisia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_frisia;Fryslân;;;;;;;;;;;;;x
k_frisia_adj;Fryske;;;;;;;;;;;;;x
d_frisia;Friesland;;;;;;;;;;;;;x
d_frisia_adj;Friese;;;;;;;;;;;;;x
d_utrecht;Utrecht;;;;;;;;;;;;;x
d_utrecht_adj;Utrechtse;;;;;;;;;;;;;x
#Burgundy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_burgundy;Bourgogne;;Burgund;;;;;;;;;;;x
k_burgundy_adj;Bourgogne;bourguignonne;Burgund;;;;;;;;;;;x
d_upper_burgundy;Bourgogne;;Burgund;;;;;;;;;;;x
d_upper_burgundy_adj;Bourgogne;bourguignonne;Burgund;;;;;;;;;;;x
d_lyon;Lyon;;;;;;;;;;;;;x
d_lyon_adj;Lyonnaise;;;;;;;;;;;;;x
d_aosta;Aosta;valdotaine;;;;;;;;;;;;x
d_aosta_adj;Savoisian;savoisienne;;;;;;;;;;;;x
d_basel;Basel;;;;;;;;;;;;;x
d_basel_adj;Baslerische;;;;;;;;;;;;;x
d_arles;Arles;;;;;;;;;;;;;x
d_arles_adj;Arlésien;;;;;;;;;;;;;x
d_provence;Provença;;;;;;;;;;;;;x
d_provence_adj;Provençal;;;;;;;;;;;;;x
#Bohemia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_bohemia;Czechy;;;;;;;;;;;;;x
k_bohemia_adj;Ceský;;;;;;;;;;;;;x
d_moravia;Morawske;;;;;;;;;;;;;x
d_bohemia;Czeske;;;;;;;;;;;;;x
#################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Greater Hungary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_carpathia;Carpathia;;;;;;;;;;;;;x
e_carpathia_adj;Carpathian;;;;;;;;;;;;;x
e_carpathia_adj_hungarian;Kárpát;;;;;;;;;;;;;x
e_carpathia_adj_szekely;Kárpát;;;;;;;;;;;;;x
#Wallachia and Moldova;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_wallachia;Wallachia;;;;;;;;;;;;;x
k_wallachia_adj;Wallachian;;;;;;;;;;;;;x
d_oltenia;Oltenia;;;;;;;;;;;;;x
d_oltenia_adj;Oltenian;;;;;;;;;;;;;x
d_wallachia;Muntenia;;;;;;;;;;;;;x
d_wallachia_adj;Muntenian;;;;;;;;;;;;;x
k_moldau;Moldova;;;;;;;;;;;;;x
k_moldau_adj;Moldovenesc;;;;;;;;;;;;;x
d_moldau;Tara de Sus;;;;;;;;;;;;;x
d_moldau_adj;Moldovenesc;;;;;;;;;;;;;x
d_basarabia;Tara de Jos;;;;;;;;;;;;;x
d_basarabia_adj;Moldovenesc;;;;;;;;;;;;;x
#Hungary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_hungary;Magyarország;;;;;;;;;;;;;x
k_hungary_adj;Magyar;;;;;;;;;;;;;x
d_esztergom;Visegrád;;;;;;;;;;;;;x
d_pecs;Somogy;;;;;;;;;;;;;x
d_pecs_adj;Somogyian;Somogyien;Somogyer;;Somogyí;;;;;;;;;x
d_esztergom_adj;Esztergomite;Esztergomien;Esztergomer;;Estrigonianés;;;;;;;;;x
d_temes;Temes;;;;;;;;;;;;;x
d_temes_adj;Temesite;;Temesiter;;Temesí;;;;;;;;;x
d_ungvar;Ung;;;;;;;;;;;;;x
d_ungvar_adj;Ungian;;Unger;;Unganés;;;;;;;;;x
d_bacs;Bács;;;;;;;;;;;;;x
d_bacs_adj;Bácsish;Bács;Bácsische;;Bács;;;;;;;;;x
d_bacs_adj_slovieni;Báchian;Bách;Báchische;;Bách;;;;;;;;;x
d_bacs_adj_bohemian;Báchian;Bách;Báchische;;Bách;;;;;;;;;x
d_bacs_adj_romanian;Bacish;Baci;Bacische;;Baci;;;;;;;;;x
d_bacs_adj_german;Batschian;Batsch;Batschische;;Batsch;;;;;;;;;x
d_bacs_adj_serbian;Bachian;Bach;Bachische;;Bach;;;;;;;;;x
d_bacs_adj_bosnian;Bachian;Bach;Bachische;;Bach;;;;;;;;;x
d_bacs_adj_croatian;Bachian;Bach;Bachische;;Bach;;;;;;;;;x
d_bacs_adj_turkish;Baçian;Baç;Baçische;;Baç;;;;;;;;;x
d_bacs_adj_oghuz;Baçian;Baç;Baçische;;Baç;;;;;;;;;x
d_bacs_adj_turkmen;Baçian;Baç;Baçische;;Baç;;;;;;;;;x
d_bacs_adj_pecheneg;Baçian;Baç;Baçische;;Baç;;;;;;;;;x
d_csanad;Csanád;;;;;;;;;;;;;x
d_csanad_adj;Csanádian;Csanád;Csanádische;;Csanád;;;;;;;;;x
d_csanad_adj_german;Tschanadian;Tschanad;Tschanadische;;Tschanad;;;;;;;;;x
d_csanad_adj_romanian;Cenadian;Cenad;Cenadische;;Cenad;;;;;;;;;x
d_csanad_adj_bohemian;Chanadian;Chanad;Chanadische;;Chanad;;;;;;;;;x
d_csanad_adj_slovieni;Chanadian;Chanad;Chanadische;;Chanad;;;;;;;;;x
d_csanad_adj_crimean_gothic;Morisenan;Morisena;Morisenaische;;Morisena;;;;;;;;;x
d_csanad_adj_greek;Morisenan;Morisena;Morisenaische;;Morisena;;;;;;;;;x
d_csanad_adj_roman;Morisenan;Morisena;Morisenaische;;Morisena;;;;;;;;;x
d_pest;Bihar;;;;;;;;;;;;;x
d_pest_adj;Biharian;Biharien;Biharer;;Biharí;;;;;;;;;x
d_pest_adj_romanian;Bihorian;Bihor;Bihorische;;Bihor;;;;;;;;;x
d_pest_adj_slovieni;Bihárian;Bihár;Bihárische;;Bihár;;;;;;;;;x
d_pest_adj_bohemian;Bihárian;Bihár;Bihárische;;Bihár;;;;;;;;;x
d_transylvania;Erdõelve;;;;;;;;;;;;;x
d_transylvania_adj;Erdõelveian;Erdõelvien;Erdõelver;;Erdõelviano;;;;;;;;;x
d_transylvania_adj_romanian;Ardealian;Ardeal;Ardealische;;Ardeal;;;;;;;;;x
d_transylvania_adj_slovieni;Sedmohradskoian;Sedmohradsko;Sedmohradskoische;;Sedmohradsko;;;;;;;;;x
d_transylvania_adj_bohemian;Sedmohradskoian;Sedmohradsko;Sedmohradskoische;;Sedmohradsko;;;;;;;;;x
d_transylvania_adj_polish;Siedmiogródian;Siedmiogród;Siedmiogródische;;Siedmiogród;;;;;;;;;x
d_transylvania_adj_german;Siebenbürgish;Siebenbürgen;Siebenbürger;;Siebenbürgen;;;;;;;;;x
d_transylvania_adj_turkish;Erdehstanian;Erdehstan;Erdehstanische;;Erdehstan;;;;;;;;;x
d_transylvania_adj_turkmen;Erdehstanian;Erdehstan;Erdehstanische;;Erdehstan;;;;;;;;;x
d_transylvania_adj_oghuz;Erdehstanian;Erdehstan;Erdehstanische;;Erdehstan;;;;;;;;;x
d_transylvania_adj_pecheneg;Erdehstanian;Erdehstan;Erdehstanische;;Erdehstan;;;;;;;;;x
d_nyitra;Felföld;;;;;;;;;;;;;x
d_nyitra_adj;Felföldian;;;;;;;;;;;;;x
d_ujavar;Újvár;;;;;;;;;;;;;x
d_ujavar_adj;Újvárian;;;;;;;;;;;;;x
d_gyor;Gyõr;;;;;;;;;;;;;x
d_gyor_adj;Gyõrian;;;;;;;;;;;;;x
d_syrmia;Srem;;;;;;;;;;;;;x
d_syrmia_adj;Srem;;;;;;;;;;;;;x
d_syrmia_adj_greek;Syrmian;;;;;;;;;;;;;x
d_syrmia_adj_armenian;Syrmian;;;;;;;;;;;;;x
d_syrmia_adj_georgian;Syrmian;;;;;;;;;;;;;x
d_syrmia_adj_alan;Syrmian;;;;;;;;;;;;;x
d_syrmia_adj_arberian;Syrmian;;;;;;;;;;;;;x
d_syrmia_adj_roman;Syrmian;;;;;;;;;;;;;x
d_syrmia_adj_german;Syrmische;;;;;;;;;;;;;x
d_syrmia_adj_old_hungarian;Zeremi;;;;;;;;;;;;;x
d_syrmia_adj_hungarian;Szerémi;;;;;;;;;;;;;x
d_syrmia_adj_szekely;Szerémi;;;;;;;;;;;;;x
d_syrmia_adj_turkish;Sireman;;;;;;;;;;;;;x
d_syrmia_adj_slovieni;Srieman;;;;;;;;;;;;;x
#Croatia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_croatia;Hrvatska;;;;;;;;;;;;;x
k_croatia_adj;Hrvatski;;;;;;;;;;;;;x
d_croatia;Hrvatska;;;;;;;;;;;;;x
d_croatia_adj;Hrvatski;;;;;;;;;;;;;x
d_slavonia_adj_hungarian;Szlavón;;;;;;;;;;;;;x
d_slavonia_adj_szekely;Szlavón;;;;;;;;;;;;;x
d_slavonia_adj_german;Slawonische;;;;;;;;;;;;;x
d_slavonia_adj_greek;Pannonian;;;;;;;;;;;;;x
d_slavonia_adj_armenian;Pannonian;;;;;;;;;;;;;x
d_slavonia_adj_georgian;Pannonian;;;;;;;;;;;;;x
d_slavonia_adj_alan;Pannonian;;;;;;;;;;;;;x
d_slavonia_adj_arberian;Pannonian;;;;;;;;;;;;;x
d_slavonia_adj_roman;Pannonian;;;;;;;;;;;;;x
d_dalmatia;Dalmacija;;;;;;;;;;;;;x
d_dalmatia_adj;Dalmacijan;;;;;;;;;;;;;x
d_dalmatia_adj_italian;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_ligurian;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_tuscan;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_venetian;Dalmàssian;;;;;;;;;;;;;x
d_dalmatia_adj_laziale;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_southern_italian;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_neapolitan;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_umbrian;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_sardinian;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_sicilian;Dalmazian;;;;;;;;;;;;;x
d_dalmatia_adj_roman;Dalmatian;;;;;;;;;;;;;x
d_dalmatia_adj_greek;Dalmatiasan;;;;;;;;;;;;;x
d_dalmatia_adj_alan;Dalmatiasan;;;;;;;;;;;;;x
d_dalmatia_adj_arberian;Dalmatiasan;;;;;;;;;;;;;x
d_dalmatia_adj_georgian;Dalmatiasan;;;;;;;;;;;;;x
d_dalmatia_adj_armenian;Dalmatiasan;;;;;;;;;;;;;x
d_dalmatia_adj_german;Dalmatische;;;;;;;;;;;;;x
d_krk;Krk;;;;;;;;;;;;;x
d_krk_adj;Krku;;;;;;;;;;;;;x
d_krk_adj_german;Veglisch;;;;;;;;;;;;;x
d_krk_adj_italian;Veglian;;;;;;;;;;;;;x
d_krk_adj_venetian;Veglian;;;;;;;;;;;;;x
d_krk_adj_ligurian;Veglian;;;;;;;;;;;;;x
d_krk_adj_laziale;Veglian;;;;;;;;;;;;;x
d_krk_adj_southern_italian;Veglian;;;;;;;;;;;;;x
d_krk_adj_tuscan;Veglian;;;;;;;;;;;;;x
d_krk_adj_neapolitan;Veglian;;;;;;;;;;;;;x
d_krk_adj_umbrian;Veglian;;;;;;;;;;;;;x
d_krk_adj_sardinian;Veglian;;;;;;;;;;;;;x
d_krk_adj_sicilian;Veglian;;;;;;;;;;;;;x
d_krk_adj_roman;Curictan;;;;;;;;;;;;;x
d_krk_adj_greek;Kyrikonan;;;;;;;;;;;;;x
d_krk_adj_arberian;Kyrikonan;;;;;;;;;;;;;x
d_krk_adj_armenian;Kyrikonan;;;;;;;;;;;;;x
d_krk_adj_georgian;Kyrikonan;;;;;;;;;;;;;x
d_krk_adj_alan;Kyrikonan;;;;;;;;;;;;;x
d_dalmatian_islands;Hvar;;;;;;;;;;;;;x
d_dalmatian_islands_adj;Hvaru;;;;;;;;;;;;;x
d_dalmatian_islands_adj_italian;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_venetian;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_ligurian;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_laziale;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_southern_italian;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_tuscan;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_neapolitan;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_umbrian;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_sardinian;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_sicilian;Lesina;;;;;;;;;;;;;x
d_dalmatian_islands_adj_roman;Pharinan;;;;;;;;;;;;;x
d_dalmatian_islands_adj_greek;Pharos;;;;;;;;;;;;;x
d_dalmatian_islands_adj_arberian;Pharos;;;;;;;;;;;;;x
d_dalmatian_islands_adj_armenian;Pharos;;;;;;;;;;;;;x
d_dalmatian_islands_adj_georgian;Pharos;;;;;;;;;;;;;x
d_dalmatian_islands_adj_alan;Pharos;;;;;;;;;;;;;x
#Bosnia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_bosnia;Bosna;;;;;;;;;;;;;x
k_bosnia_adj;Bosanci;;;;;;;;;;;;;x
d_bosnia;Bosna;;;;;;;;;;;;;x
d_bosnia_adj;Bosanci;;;;;;;;;;;;;x
d_usora_i_soli;Usora;;;;;;;;;;;;;x
d_usora_i_soli_adj;Usoran;Usora;Usora;;Usora;;;;;;;;;x
#####################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Italy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_italy;Italia;;;;;;;;;;;;;x
e_italy_adj;Italiano;;;;;;;;;;;;;x
#Lombardy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_italy;Lombardia;;;;;;;;;;;;;x
k_italy_adj;Lombardian;;;;;;;;;;;;;x
d_aquileia;Friùli;;;;;;;;;;;;;x
d_aquileia_adj;Friulano;;;;;;;;;;;;;x
d_verona;Verona;;;;;;;;;;;;;x
d_verona_adj;Verona;;;;;;;;;;;;;x
d_modena;Modena;;;;;;;;;;;;;x
d_modena_adj;Modenan;;;;;;;;;;;;;x
d_lucca;Lucca;;;;;;;;;;;;;x
d_lucca_adj;Lucca;;;;;;;;;;;;;x
d_sovana;Sovana;;;;;;;;;;;;;x
d_sovana_adj;Sovana;;;;;;;;;;;;;x
d_siena;Siena;;;;;;;;;;;;;x
d_siena_adj;Siena;;;;;;;;;;;;;x
d_mantua;Mantua;;;;;;;;;;;;;x
d_mantua_adj;Mantua;;;;;;;;;;;;;x
d_parma;Parma;;;;;;;;;;;;;x
d_parma_adj;Parmese;;;;;;;;;;;;;x
d_savona;Savona;;;;;;;;;;;;;x
d_savona_adj;Savonian;;;;;;;;;;;;;x
d_monferrato;Monferrato;;;;;;;;;;;;;x
d_monferrato_adj;Monferratian;;;;;;;;;;;;;x
d_toscana;Firenze;;;;;;;;;;;;;x
d_toscana_adj;Firenze;;;;;;;;;;;;;x
d_lombardia;Milano;;;;;;;;;;;;;x
d_lombardia_adj;Milano;;;;;;;;;;;;;x
d_genoa;Genova;;;;;;;;;;;;;x
d_genoa_adj;Genova;;;;;;;;;;;;;x
d_pisa;Pisa;;;;;;;;;;;;;x
d_pisa_adj;Pisa;;;;;;;;;;;;;x
d_massa;Massa;;;;;;;;;;;;;x
d_massa_adj;Massa;;;;;;;;;;;;;x
d_saluzzo;Saluzzo;;;;;;;;;;;;;x
d_saluzzo_adj;Saluzzo;;;;;;;;;;;;;x
d_ivrea;Ivrea;;;;;;;;;;;;;x
d_ivrea_adj;Ivrea;;;;;;;;;;;;;x
#Sardinia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_sardinia;Sardinia;;;;;;;;;;;;;x
k_sardinia_adj;Sardinia;;;;;;;;;;;;;x
d_corsica;Corsica;;;;;;;;;;;;;x
d_corsica_adj;Corsica;;;;;;;;;;;;;x
#Venice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_venice;Venezia;;;;;;;;;;;;;x
k_venice_adj;Veneti;;;;;;;;;;;;;x
d_venice;Venezia;;;;;;;;;;;;;x
d_venice_adj;Veneto;;;;;;;;;;;;;x
#Sankt Peter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_papacy;Patrimonium Sancti Petri;;;;;;;;;;;;;x
k_papacy_adj;Sanctimonialis;;;;;;;;;;;;;x
d_ancona;Ancona;;;;;;;;;;;;;x
d_ancona_adj;Ancona;;;;;;;;;;;;;x
d_ravenna;Ravenna;;;;;;;;;;;;;x
d_ravenna_adj;Ravenna;;;;;;;;;;;;;x
d_urbino;Urbino;;;;;;;;;;;;;x
d_urbino_adj;Urbino;;;;;;;;;;;;;x
d_ferrara;Ferrara;;;;;;;;;;;;;x
#Siciliy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_sicily;Sicilia;;;;;;;;;;;;;x
k_sicily_adj;Siciliani;;;;;;;;;;;;;x
d_tarent;Taranto;;;;;;;;;;;;;x
d_tarent_adj;Taranto;Tarantian;Tarantian;;Tarantian;;;;;;;;;x
d_venosa;Venosa;;;;;;;;;;;;;x
d_venosa_adj;Venosa;;;;;;;;;;;;;x
d_napoli;Napoli;;;;;;;;;;;;;x
d_napoli_adj;Napolian;;;;;;;;;;;;;x
d_capua;Capua;;;;;;;;;;;;;x
d_capua_adj;Capua;;;;;;;;;;;;;x
d_sicily;Sicilia;;;;;;;;;;;;;x
d_sicily_adj;Siciliani;;;;;;;;;;;;;x
d_apulia;Puglia;;;;;;;;;;;;;x
d_apulia_adj;Pugliani;;;;;;;;;;;;;x
d_salerno;Salerno;;;;;;;;;;;;;x
d_calabria;Calabria;;;;;;;;;;;;;x
d_calabria_adj;Calabria;;;;;;;;;;;;;x
d_gaeta;Gaeta;;;;;;;;;;;;;x
d_gaeta_adj;Gaeta;;;;;;;;;;;;;x
d_atri;Atri;;;;;;;;;;;;;x
d_atri_adj;Atri;;;;;;;;;;;;;x
d_bari;Bari;;;;;;;;;;;;;x
d_bari_adj;Bari;;;;;;;;;;;;;x
####################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Poland-Lithuanian commonwealth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_poland;Polska-Lietuva;;;;;;;;;;;;;x
e_poland_adj;Polski-Lietuvo;Polski-Lietuvos;Polski-Lietuvos;;Polski-Lietuvos;;;;;;;;;x
#Poland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_poland;Polska;;;;;;;;;;;;;x
k_poland_adj;Polski;;;;;;;;;;;;;x
d_greater_poland;Wielkopolska;;;;;;;;;;;;;x
d_greater_poland_adj;Wielkopolska;;;;;;;;;;;;;x
d_lesser_poland;Kraków;;;;;;;;;;;;;x
d_lesser_poland_adj;Kraków;;;;;;;;;;;;;x
d_mazovia;Mazowsze;;;;;;;;;;;;;x
d_mazovia_adj;Mazowsze;;;;;;;;;;;;;x
d_kuyavia;Kujawy;;;;;;;;;;;;;x
d_kuyavia_adj;Kujawy;;;;;;;;;;;;;x
d_silesia;Slask;;;;;;;;;;;;;x
d_silesia_adj;Slask;;;;;;;;;;;;;x
d_sandomierz;Sandomierz;;;;;;;;;;;;;x
d_sandomierz_adj;Sandomierz;;;;;;;;;;;;;x
#Lithuania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
k_lithuania;Lietuva;;;;;;;;;;;;;x
k_lithuania_adj;Lietuvos;;;;;;;;;;;;;x
d_trakai;Trakai;;;;;;;;;;;;;x
d_trakai_adj;Trakaian;;;;;;;;;;;;;x
d_samogitia;Samogitia;;;;;;;;;;;;;x
d_samogitia_adj;Samogitian;;;;;;;;;;;;;x
d_prussia;Prusa;;;;;;;;;;;;;x
d_prussia_adj;Prusiskan;;;;;;;;;;;;;x
d_lithuanians;Lietuva;;;;;;;;;;;;;x
d_lithuanians_adj;Lietuvos;;;;;;;;;;;;;x
#################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#France;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_france;France;;;;;;;;;;;;;x
e_france_adj;Français;française;;;;;;;;;;;;x
