#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### ERA NAMES;;;;;;;;;;;;;;x
BM_THE_LATIN_EMPIRE_ERA_INFO;The notorious and ill fated Fourth Crusade, which was supposed to retake Jerusalem after an invasion through Egypt, was instead derailed by scheming Venetians, corrupt leaders and the deposed Byzantine Emperor Alexios IV, seeking to regain his lost throne. The result was the tragic sack of Constantinople and the subsequent establishment of the Latin Empire. Almost none of the Crusaders even reached the Holy Land. Meanwhile, the infamous King John, brother of Richard the Lionheart, rules in England, and the Christian states of Spain face off against the powerful Almohad dynasty.;La tristement célèbre Quatrième croisade, censée permettre de récupérer Jérusalem au terme d'une invasion à travers l'Égypte, a été mise en échec par des dirigeants vénitiens corrompus et manipulateurs ainsi que par l'Empereur byzantin déchu Alexis IV, désirant à tout prix reconquérir son trône. Cette croisade a abouti au pillage tragique de Constantinople et à l'établissement ultérieur dudit Empire latin. Quasiment aucun croisé n'est parvenu jusqu'à la Terre sainte. Pendant ce temps, l'infâme roi Jean, frère de Richard Cœur de Lion, dirige l'Angleterre et les états chrétiens d'Espagne doivent se défendre contre une puissante dynastie almohade.;Der berüchtigte und unglückselige vierte Kreuzzug, der Jerusalem nach einer Invasion durch Ägypten zurückerobern sollte, schlug stattdessen wegen intriganter Venezianer, korrupter Anführer und des gestürzten byzantinischen Kaisers Alexios IV fehl, der seinen verlorenen Thron zurückgewinnen wollte. Das Ergebnis war die tragische Plünderung von Konstantinopel und die anschließende Gründung des sogenannten lateinischen Kaiserreichs. Fast keiner der Kreuzfahrer erreichte überhaupt das heilige Land. Mittlerweile herrscht der berüchtigte König Johann, der Bruder von Richard Löwenherz, in England und die christlichen Staaten von Spanien kämpfen gegen die mächtige Almohaden-Dynastie.;;La notoria y malograda Cuarta Cruzada, que debía reconquistar Jerusalén tras una invasión a través de Egipto, se desbarató por intrigas venecianas, líderes corruptos y la pretensión del destronado emperador bizantino Alejo IV de recuperar el trono perdido. El resultado fue el trágico saqueo de Constantinopla y el posterior establecimiento del llamado Imperio Latino. Prácticamente ningún Cruzado logró alcanzar Tierra Santa. Mientras tanto, el infame rey Juan, hermano de Ricardo Corazón de León, reina en Inglaterra y los estados cristianos de España se enfrentan a la poderosa dinastía Almohade.;;;;;;;;;x
ERA_CHAR_NAME_205523;Baudouin I, Latin Empereur;Baudouin VI de Hainaut;Baudouin I.;;Baudouin I de Konstantinoupolis;;;;;;;;;x
ERA_CHAR_INFO_205523; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_215674;Theodoros I Laskaris;Theodoros Ier Lascaris;Theodoros I.;;Theodoros I Láscaris;;;;;;;;;x
ERA_CHAR_INFO_215674; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_204514;John, King of Engelond;Jean sans Terre;Johann Ohneland;;Juan I de Engelond;;;;;;;;;x
ERA_ENGELOND;Engelond;;;;;;;;;;;;;x
ERA_CHAR_INFO_204514; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_205506;Philippe II of France;Philippe II Auguste;Philippe II.;;Philippe II de Francia;;;;;;;;;x
ERA_CHAR_INFO_205506; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_209500;Sancho I of Portugal;Sanche Ier;Sancho I.;;Sancho I de Portugal;;;;;;;;;x
ERA_CHAR_INFO_209500; ;;;;;;;;;;;;;x
ERA_CHAR_NAME_34187;Kilij Arslan III;Kiliç Arslan III;Kiliç Arslan III.;;;;;;;;;;;x
ERA_CHAR_INFO_34187; ;;;;;;;;;;;;;x
#### ERA BOOKMARK: The Mongols;;;;;;;;;;;;;;x
ERA_CHAR_NAME_457620;Fernando III of Castilla;Fernando III de Castille;Fernando III. von Castilla;;Fernando III de Castilla;;;;;;;;;x
ERA_CHAR_NAME_212513;Friedrich II;;Friedrich II.;;;;;;;;;;;x
ERA_CHAR_NAME_30809;Isabelle II of Jerusalem;Isabelle II de Jérusalem;Isabelle II. von Jerusalem;;Isabelle II de Jerusalén;;;;;;;;;x
ERA_CHAR_NAME_93052;Mohammed II of Khorazm;Mohammed II de Khorazm;Mohammed II. von Khorazm;;Mohammed II de Khorazm;;;;;;;;;x
ERA_KHWAREZM;Khwarezmid;;;;;;;;;;;;;x
