#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCSWMH.12;This new High German language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;Cette nouvelle langue haut-allemand s’avère très commode. J’ai donc eu gain de cause sur un membre de ma Cour afin qu’elle soit adoptée pour l’emploi administratif quotidien.;Diese neue hochdeutsche Sprache hat auch einen gewissen Nutzen. Aus diesem Grund habe ich ein Mitglied meines Hofes dazu gedrängt, sie für das tägliche Verwaltungsgeschäft zu übernehmen.;;El nuevo idioma alto alemán tiene cierta funcionalidad. He convencido a un miembro de mi corte de que lo adopte como lengua administrativa de uso cotidiano.;;;;;;;;;x
EVTOPTASWMH.12;A most useful development;Une évolution très utile.;Eine höchst nützliche Entwicklung;;Un avance muy útil;;;;;;;;;x
EVTDESCSWMH.13;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm;Je réfléchissais à une affaire importante lorsque j’ai eu une idée étonnante. Pour renforcer mon Royaume je dois convertir mes vassaux à ma façon de penser. Cela passe par la communication. Si je parviens à leur faire adopter mon mode de communication mon Royaume fonctionnera beaucoup mieux.;Beim Nachdenken über ein wichtiges Geschäft kam ich zu einer erstaunlichen Einsicht: Zur Stärkung meines Reichs muss ich meine Vasallen von meiner Denkweise überzeugen und dazu gehört auch die Kommunikation. Wenn ich es schaffen könnte dass alle wie ich kommunizieren so wäre mein Reich viel einfacher zu regieren.;;Estaba ocupado con asuntos importantes cuando tuve una súbita revelación. Para reforzar mi reino debo lograr que mis vasallos compartan mi forma de pensar. Eso implica comunicación. Si logro que se comuniquen como yo mi reino funcionará mucho mejor.;;;;;;;;;x
EVTOPTASWMH.13;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH.14;My liege has persuaded me to embrace this notion of High Germanness that is sweeping the realm.;Mon suzerain m’a convaincu(e) d’embrasser cette notion de haut-allemandité qui balaie le Royaume.;Mein Lehnsherr hat mich überredet, diese Idee des Hochdeutschtums zu übernehmen, die sich im ganzen Reich ausbreitet.;;Mi señor me ha convencido de que abrace esta cultura alto alemana que recorre el reino.;;;;;;;;;x
EVTOPTASWMH.14;Now I really need to go hunting!;Maintenant Il faut que j’aille chasser tout de suite!;Jetzt will ich aber sofort jagen gehen!;;¡Ahora, debo ir cazar ahora mismo!;;;;;;;;;x
EVTDESCSWMH.15;The Saxons have developed their language and customs to a point where they may now be considered part of a new branch of Germanic culture. They have begun to refer to themselves as Low German.;Les Saxons ont développé leur langue et leurs coutumes à un point tel qu'il est maintenant considéré comme une nouvelle branche de la culture germanique. Ses gens ont commencé à se définir en tant que Bas-Allemands.;Die Sachsen haben ihre Kultur und Sprache soweit entwickelt dass sie nun als ein neuer Zweig der germanischen Kultur betrachtet werden können. Sie haben begonnen sich selbst als Niederdeutschen zu bezeichnen.;;Los Sajones han desarrollado su idioma y sus costumbres hasta el punto en que ahora pueden ser considerados parte de una nueva rama de la cultura Germánica. Han comenzado a referirse a sí mismos como Bajo Alemanes.;;;;;;;;;x
EVTOPTASWMH.15;Welcome into the fold my Low German brothers and sisters.;Bienvenue au bercail mes frères et sœurs bas-allemand.;Willkommen im Schoß der Familie meine niederdeutschen Brüder und Schwestern.;;Bienvenidos al redil mis hermanos y hermanas Bajo Alemanos.;;;;;;;;;x
EVTDESCSWMH.16;Around our lands more people are using this Low German language and I find this is a perfect means for a overlord to get his serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm.;Sur nos terres, un nombre croissant de gens parlent bas-allemand, ce qui me semble être un moyen idéal pour un Seigneur de faire travailler convenablement ses serfs. Nous continuons à user de notre influence pour promouvoir ce moyen de communication qui contribue à servir les intérêts du Royaume et à asseoir sa puissance.;Um unser Territorium herum sprechen immer mehr Leute diese niederdeutsche Sprache. Für einen Oberherrn ist sie meiner Meinung nach ein perfektes Mittel, Leibeigene zu ordentlicher Arbeit anzuhalten. Zum Zwecke eines effizienteren Reichs werden wir unseren Einfluss weiter zur Förderung dieser Kommunikationsweise einsetzen.;;Cada vez hay más gente en nuestras tierras que usan el bajo alemán, algo que considero perfecto para que un señor haga trabajar adecuadamente a sus siervos. Seguimos fomentando este vehículo de comunicación para que el reino sea más eficiente.;;;;;;;;;x
EVTOPTASWMH.16;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH.17;This new Low German language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;Cette nouvelle langue bas-allemand s’avère très commode. J’ai donc eu gain de cause sur un membre de ma Cour afin qu’elle soit adoptée pour l’emploi administratif quotidien.;Diese neue niederdeutsche Sprache hat auch einen gewissen Nutzen. Aus diesem Grund habe ich ein Mitglied meines Hofes dazu gedrängt, sie für das tägliche Verwaltungsgeschäft zu übernehmen.;;El nuevo idioma bajo alemán tiene cierta funcionalidad. He convencido a un miembro de mi corte de que lo adopte como lengua administrativa de uso cotidiano.;;;;;;;;;x
EVTOPTASWMH.17;A most useful development;Une évolution très utile.;Eine höchst nützliche Entwicklung;;Un avance muy útil;;;;;;;;;x
EVTDESCSWMH.18;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;Je réfléchissais à une affaire importante lorsque j’ai eu une idée étonnante. Pour renforcer mon Royaume je dois convertir mes vassaux à ma façon de penser. Cela passe par la communication. Si je parviens à leur faire adopter mon mode de communication mon Royaume fonctionnera beaucoup mieux.;Beim Nachdenken über ein wichtiges Geschäft kam ich zu einer erstaunlichen Einsicht: Zur Stärkung meines Reichs muss ich meine Vasallen von meiner Denkweise überzeugen und dazu gehört auch die Kommunikation. Wenn ich es schaffen könnte dass alle wie ich kommunizieren so wäre mein Reich viel einfacher zu regieren.;;Estaba ocupado con asuntos importantes cuando tuve una súbita revelación. Para reforzar mi reino debo lograr que mis vasallos compartan mi forma de pensar. Eso implica comunicación. Si logro que se comuniquen como yo mi reino funcionará mucho mejor.;;;;;;;;;x
EVTOPTASWMH.18;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH.19;My liege has persuaded me to embrace this notion of Low Germanness that is sweeping the realm.;Mon suzerain m’a convaincu(e) d’embrasser cette notion de bas-allemandité qui balaie le Royaume.;Mein Lehnsherr hat mich überredet, diese Idee des Niederdeutschtums zu übernehmen, die sich im ganzen Reich ausbreitet.;;Mi señor me ha convencido de que abrace esta cultura bajo alemana que recorre el reino.;;;;;;;;;x
EVTOPTASWMH.19;Now I really need to go hunting!;Maintenant Il faut que j’aille chasser tout de suite!;Jetzt will ich aber sofort jagen gehen!;;¡Ahora, debo ir cazar ahora mismo!;;;;;;;;;x
EVTDESCSWMH.20;The Franks have developed their language and customs to a point where they may now be considered part of a new branch of Germanic culture. They have begun to refer to themselves as Dutch.;Les Francs ont développé leur langue et leurs coutumes à un point tel qu'il est maintenant considéré comme une nouvelle branche de la culture germanique. Ses gens ont commencé à se définir en tant que Neérlandais.;Die Franken haben ihre Kultur und Sprache soweit entwickelt dass sie nun als ein neuer Zweig der germanischen Kultur betrachtet werden können. Sie haben begonnen sich selbst als Niederländer zu bezeichnen.;;Los Francos han desarrollado su idioma y sus costumbres hasta el punto en que ahora pueden ser considerados parte de una nueva rama de la cultura Germánica. Han comenzado a referirse a sí mismos como Neerlandeses.;;;;;;;;;x
EVTOPTASWMH.20;Welcome into the fold my Dutch brothers and sisters.;Bienvenue au bercail mes frères et sœurs neérlandais.;Willkommen im Schoß der Familie meine niederländischen Brüder und Schwestern.;;Bienvenidos al redil mis hermanos y hermanas Neerlandés.;;;;;;;;;x
EVTDESCSWMH.21;Around our lands more people are using this Dutch language and I find this is a perfect means for a overlord to get his serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm.;Sur nos terres, un nombre croissant de gens parlent neérlandais, ce qui me semble être un moyen idéal pour un Seigneur de faire travailler convenablement ses serfs. Nous continuons à user de notre influence pour promouvoir ce moyen de communication qui contribue à servir les intérêts du Royaume et à asseoir sa puissance.;Um unser Territorium herum sprechen immer mehr Leute diese niederländische Sprache. Für einen Oberherrn ist sie meiner Meinung nach ein perfektes Mittel, Leibeigene zu ordentlicher Arbeit anzuhalten. Zum Zwecke eines effizienteren Reichs werden wir unseren Einfluss weiter zur Förderung dieser Kommunikationsweise einsetzen.;;Cada vez hay más gente en nuestras tierras que usan el neerlandés, algo que considero perfecto para que un señor haga trabajar adecuadamente a sus siervos. Seguimos fomentando este vehículo de comunicación para que el reino sea más eficiente.;;;;;;;;;x
EVTOPTASWMH.21;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH.22;This new Dutch language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;Cette nouvelle langue neérlandais s’avère très commode. J’ai donc eu gain de cause sur un membre de ma Cour afin qu’elle soit adoptée pour l’emploi administratif quotidien.;Diese neue niederländische Sprache hat auch einen gewissen Nutzen. Aus diesem Grund habe ich ein Mitglied meines Hofes dazu gedrängt, sie für das tägliche Verwaltungsgeschäft zu übernehmen.;;El nuevo idioma neerlandés tiene cierta funcionalidad. He convencido a un miembro de mi corte de que lo adopte como lengua administrativa de uso cotidiano.;;;;;;;;;x
EVTOPTASWMH.22;A most useful development;Une évolution très utile.;Eine höchst nützliche Entwicklung;;Un avance muy útil;;;;;;;;;x
EVTDESCSWMH.23;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. This involves communication. If I can get them to communicate like me then I will have a much smoother running realm.;Je réfléchissais à une affaire importante lorsque j’ai eu une idée étonnante. Pour renforcer mon Royaume je dois convertir mes vassaux à ma façon de penser. Cela passe par la communication. Si je parviens à leur faire adopter mon mode de communication mon Royaume fonctionnera beaucoup mieux.;Beim Nachdenken über ein wichtiges Geschäft kam ich zu einer erstaunlichen Einsicht: Zur Stärkung meines Reichs muss ich meine Vasallen von meiner Denkweise überzeugen und dazu gehört auch die Kommunikation. Wenn ich es schaffen könnte dass alle wie ich kommunizieren so wäre mein Reich viel einfacher zu regieren.;;Estaba ocupado con asuntos importantes cuando tuve una súbita revelación. Para reforzar mi reino debo lograr que mis vasallos compartan mi forma de pensar. Eso implica comunicación. Si logro que se comuniquen como yo mi reino funcionará mucho mejor.;;;;;;;;;x
EVTOPTASWMH.23;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH.24;My liege has persuaded me to embrace this notion of Dutchness that is sweeping the realm.;Mon suzerain m’a convaincu(e) d’embrasser cette notion de neérlandité qui balaie le Royaume.;Mein Lehnsherr hat mich überredet, diese Idee des Niederländertums zu übernehmen, die sich im ganzen Reich ausbreitet.;;Mi señor me ha convencido de que abrace esta cultura neerlandesa que recorre el reino.;;;;;;;;;x
EVTOPTASWMH.24;Now I really need to go hunting!;Maintenant Il faut que j’aille chasser tout de suite!;Jetzt will ich aber sofort jagen gehen!;;¡Ahora, debo ir cazar ahora mismo!;;;;;;;;;x
EVTDESCSWMH.25;For as long as have ruled here we the Turkic nomads have entrusted the raising of our children to Iranian nursemaids. Our first words would not be Turkic but Iranian. As we grew up we learned to speak a tongue that was neither one nor the other. Now is this time to make this tongue our own so we may all communicate.;Depuis que nous régnons ici, nous les Turcs, nous confions l’éducation de nos enfants à des gouvernantes iraniennes. Nos premiers mots ne sont pas du turc mais du iraniane. Et en grandissant, nous apprenons à parler une langue qui n’est ni l’une ni l’autre. Il est temps de nous approprier cette langue afin que nous puissions tous communiquer.;Während meiner gesamten Herrschaft hier haben wir Turkomannen das Aufziehen unserer Kinder iranischen Kindermädchen anvertraut. Unsere ersten Worte waren kein Türkisch, sondern Iranisch. Beim Heranwachsen lernten wir eine Sprache, die dazwischen lag. Jetzt ist es an der Zeit, uns diese Sprache zu eigen zu machen, damit wir alle kommunizieren können.;;Mientras hemos gobernado aquí, los turcos hemos confiado la educación de nuestros hijos a niñeras iranias. Nuestras primeras palabras no fueron turcas, sino iranias. A medida que crecíamos aprendimos a hablar una lengua que no era ni una ni otra. Ahora es el momento de hacer nuestra esta lengua para que todos nos comuniquemos.;;;;;;;;;x
EVTOPTASWMH.25;Yes let us be one with our serfs;Oui, ne faisons qu’un avec nos serfs !;Jawohl, lasst uns eins mit unseren Leibeigenen sein;;Sí, seamos uno con nuestros vasallos;;;;;;;;;x
EVTDESCSWMH.26;Around our lands more people are embracing Islam using this Fársí language and I find this is a perfect means for a Muslim overlord to get his serfs to work properly. We continue to use our own influence to promote this means of communication in the interests of more efficient realm.;Sur nos terres, un nombre croissant de gens embracement Islam parlent farsi, ce qui me semble être un moyen idéal pour un Seigneur musulman de faire travailler convenablement ses serfs. Nous continuons à user de notre influence pour promouvoir ce moyen de communication qui contribue à servir les intérêts du Royaume et à asseoir sa puissance.;Um unser Territorium herum sprechen immer mehr Leute diese Farsi Sprache. Für einen islamische Oberherrn ist sie meiner Meinung nach ein perfektes Mittel, Leibeigene zu ordentlicher Arbeit anzuhalten. Zum Zwecke eines effizienteren Reichs werden wir unseren Einfluss weiter zur Förderung dieser Kommunikationsweise einsetzen.;;Cada vez hay más gente en nuestras tierras que usan el farsi, algo que considero perfecto para que un señor islamico haga trabajar adecuadamente a sus siervos. Seguimos fomentando este vehículo de comunicación para que el reino sea más eficiente.;;;;;;;;;x
EVTOPTASWMH.26;We are indeed wise;Nous sommes habiles.;Oh, was sind wir weise;;Sin duda somos sabios;;;;;;;;;x
EVTDESCSWMH.27;Although every civilised man knows that Pahlavi Persian is the true language of communication, this new Fársí language does have a certain functionality. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;Bien que tous les hommes civilisés sachent que le parsi pahlavienne est la vraie langue de la communication, cette nouvelle langue fársí s’avère très commode. J’ai donc eu gain de cause sur un membre de ma Cour afin qu’elle soit adoptée pour l’emploi administratif quotidien.;Obwohl jeder zivilisierte Mann weiß, dass Persisch Pahlavi die einzig wahre Kommunikationsform ist, hat diese neue farsi Sprache auch einen gewissen Nutzen. Aus diesem Grund habe ich ein Mitglied meines Hofes dazu gedrängt, sie für das tägliche Verwaltungsgeschäft zu übernehmen.;;Aunque todos los hombres civilizados saben que el farsi es la verdadera lengua de comunicación, el nuevo idioma turcmen tiene cierta funcionalidad. He convencido a un miembro de mi corte de que lo adopte como lengua administrativa de uso cotidiano.;;;;;;;;;x
EVTOPTASWMH.27;A most useful development;Une évolution très utile.;Eine höchst nützliche Entwicklung;;Un avance muy útil;;;;;;;;;x
